"Muni_ID","ID","Muni","2009"
1109,"1711109","Mafra",2096
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",187
1114,"1711114","Vila Franca de Xira",140
1502,"1721502","Alcochete",0
1503,"1721503","Almada",140
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0
1507,"1721507","Montijo",47
1508,"1721508","Palmela",47
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",47
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",96
211,"1810211","Odemira",1110
1509,"1811509","Santiago do Cacém",96
1513,"1811513","Sines",145
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0
1203,"1821203","Avis",0
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",0
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",386
1210,"1821210","Marvão",0
1211,"1821211","Monforte",0
707,"1820707","Mora",0
1212,"1821212","Nisa",96
1213,"1821213","Ponte de Sor",145
1214,"1821214","Portalegre",0
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",48
703,"1830703","Borba",0
704,"1830704","Estremoz",145
705,"1830705","Évora",48
706,"1830706","Montemor-o-Novo",0
708,"1830708","Mourão",0
709,"1830709","Portel",0
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",0
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",0
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",48
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",0
1103,"1851103","Azambuja",93
1405,"1851405","Benavente",0
1406,"1851406","Cartaxo",47
1407,"1851407","Chamusca",0
1409,"1851409","Coruche",0
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",93
1415,"1851415","Salvaterra de Magos",47
1416,"1851416","Santarém",47
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",351
804,"1500804","Castro Marim",0
805,"1500805","Faro",0
806,"1500806","Lagoa",0
807,"1500807","Lagos",0
808,"1500808","Loulé",0
809,"1500809","Monchique",58
810,"1500810","Olhão",0
811,"1500811","Portimão",0
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",30
814,"1500814","Tavira",0
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
