Muni_ID,ID,Muni,sludge
504,16A0504,Fundão,0.00109348321
1001,16B1001,Alcobaça,0.00537023182
1101,16B1101,Alenquer,0.00901619997
1102,16B1102,Arruda dos Vinhos,0.00537023182
1005,16B1005,Bombarral,0.00537023182
1104,16B1104,Cadaval,0.00537023182
1006,16B1006,Caldas da Rainha,0.05198802101
1108,16B1108,Lourinhã,0.01050669115
1011,16B1011,Nazaré,0.02696646547
1012,16B1012,Óbidos,0.2385266077
1014,16B1014,Peniche,0.00537023182
1112,16B1112,Sobral de Monte Agraço,0.00537023182
1113,16B1113,Torres Vedras,0.01012575255
1401,16C1401,Abrantes,0.00920971438
1402,16C1402,Alcanena,0.00537023182
1408,16C1408,Constância,0.00537023182
1410,16C1410,Entroncamento,0.00537023182
1411,16C1411,Ferreira do Zêzere,0.00537023182
1421,16C1421,Ourém,0.06055177302
1417,16C1417,Sardoal,0.00537023182
1418,16C1418,Tomar,0.02940492397
1419,16C1419,Torres Novas,0.00537023182
1420,16C1420,Vila Nova da Barquinha,0.00537023182
1115,1711115,Amadora,0.00537023182
1105,1711105,Cascais,0.01096484699
1106,1711106,Lisboa,0.00537023182
1107,1711107,Loures,0.3712824563
1109,1711109,Mafra,0.03211065194
1116,1711116,Odivelas,0.00537023182
1110,1711110,Oeiras,0.4093940513
1111,1711111,Sintra,0.00643979408
1114,1711114,Vila Franca de Xira,0.01738502906
1502,1721502,Alcochete,0.00537023182
1503,1721503,Almada,1.947978902
1504,1721504,Barreiro,0.00537023182
1506,1721506,Moita,0.00537023182
1507,1721507,Montijo,0.00558108684
1508,1721508,Palmela,0.00543992792
1510,1721510,Seixal,0.02889284387
1511,1721511,Sesimbra,0.5161539453
1512,1721512,Setúbal,0.00537023182
1501,1811501,Alcácer do Sal,0
1505,1811505,Grândola,7.028243e-05
211,1810211,Odemira,0
1509,1811509,Santiago do Cacém,0
1513,1811513,Sines,0.01102179988
1201,1821201,Alter do Chão,0
1202,1821202,Arronches,9.262963e-05
1203,1821203,Avis,0
1204,1821204,Campo Maior,0
1205,1821205,Castelo de Vide,0.00039687425
1206,1821206,Crato,0.00012525036
1207,1821207,Elvas,0.00096163687
1208,1821208,Fronteira,0
1209,1821209,Gavião,2.101359e-05
1210,1821210,Marvão,0.00038257101
1211,1821211,Monforte,0
707,1820707,Mora,0
1212,1821212,Nisa,0.00068565493
1213,1821213,Ponte de Sor,6.736508e-05
1214,1821214,Portalegre,0.0070914384
701,1830701,Alandroal,0
702,1830702,Arraiolos,0
703,1830703,Borba,0
704,1830704,Estremoz,0
705,1830705,Évora,0
706,1830706,Montemor-o-Novo,2.132311e-05
708,1830708,Mourão,0
709,1830709,Portel,0.02458667294
710,1830710,Redondo,0
711,1830711,Reguengos de Monsaraz,0
1215,1831215,Sousel,0.00020282748
712,1830712,Vendas Novas,0
713,1830713,Viana do Alentejo,0
714,1830714,Vila Viçosa,9.32125e-06
201,1840201,Aljustrel,0
202,1840202,Almodôvar,0
203,1840203,Alvito,1.042179e-05
204,1840204,Barrancos,0
205,1840205,Beja,7.41003e-06
206,1840206,Castro Verde,0.00282996442
207,1840207,Cuba,0
208,1840208,Ferreira do Alentejo,0
209,1840209,Mértola,0
210,1840210,Moura,0
212,1840212,Ourique,0
213,1840213,Serpa,0
214,1840214,Vidigueira,4.062697e-05
1403,1851403,Almeirim,0.00559363234
1404,1851404,Alpiarça,0.00537023182
1103,1851103,Azambuja,0.00614177687
1405,1851405,Benavente,0.00687148767
1406,1851406,Cartaxo,0.00537023182
1407,1851407,Chamusca,0.00570430357
1409,1851409,Coruche,0.00566342805
1412,1851412,Golegã,0.00597484092
1414,1851414,Rio Maior,0.00537023182
1415,1851415,Salvaterra de Magos,0.00538801443
1416,1851416,Santarém,0.01036224216
801,1500801,Albufeira,0.1404819465
802,1500802,Alcoutim,0
803,1500803,Aljezur,0.00431081458
804,1500804,Castro Marim,0
805,1500805,Faro,0
806,1500806,Lagoa,0.02706280999
807,1500807,Lagos,0.05111870564
808,1500808,Loulé,0.03560443834
809,1500809,Monchique,0
810,1500810,Olhão,0.01857412489
811,1500811,Portimão,0
812,1500812,São Brás de Alportel,0
813,1500813,Silves,0.00521429798
814,1500814,Tavira,0.01232637185
815,1500815,Vila do Bispo,0.0009901958
816,1500816,Vila Real de Santo António,0
