"Muni_ID","ID","Muni","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","bean","chickpea","other_pulses","other_industry","sunflower","horticulture_extensive","horticulture_intensive","potato","oat","maize","olive_groves","vineyards","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","lemon","orange","other_citrus","tangerine","new_lu_kc"
1803,"1651803","Castro Daire",0.112,0,0.007,0.01533333333,0,0.062048,0,0,0,0,0,0,0.0476,0,0.504,0.0204,0.0093,0,0.0072554,0,0,0,0.0093554,0,0,0,0,0,0,0,0,0.79429213333
1806,"1651806","Mangualde",0.216,0,0.014,0,0.048,0.023268,0.00675,0,0,0,0,0,0.10472,0,0.232,0.0408,0.03255,0,0.0072554,0,0,0,0.046777,0,0,0,0,0,0,0,0,0.7721204
1808,"1651808","Mortágua",0.032,0,0,0.01533333333,0,0.03878,0,0,0,0,0,0,0.0952,0.007,0.608,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80311333333
1809,"1651809","Nelas",0.128,0.04599999999,0.007,0,0.024,0.023268,0,0,0,0,0,0,0.06664,0,0.136,0.0612,0.1581,0,0,0,0,0,0.0280662,0,0,0,0,0,0,0,0,0.67827419999
1810,"1651810","Oliveira de Frades",0.128,0.022999999995,0.007,0.007666666665,0.008,0.054292,0,0,0,0,0,0,0.01904,0,0.528,0,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78429866666
1811,"1651811","Penalva do Castelo",0.08,0.007666666665,0.007,0,0.016,0.03878,0.00675,0,0,0,0,0,0.0476,0.007,0.32,0.0408,0.0744,0,0,0,0,0,0.1122648,0,0,0,0,0,0,0,0,0.758261466665
1814,"1651814","Santa Comba Dão",0.12,0.007666666665,0.021,0.01533333333,0.032,0.054292,0,0,0,0,0,0,0.17136,0.007,0.336,0.0204,0.0093,0,0,0,0,0,0.0187108,0,0,0,0,0,0,0,0,0.813062799995
1816,"1651816","São Pedro do Sul",0.128,0.007666666665,0.021,0.01533333333,0.008,0.03878,0,0,0,0,0,0.0088,0.02856,0.007,0.448,0.0204,0.02325,0,0,0,0,0,0.0280662,0,0,0,0,0,0,0,0,0.782856199995
1817,"1651817","Sátão",0.064,0,0,0.022999999995,0.008,0.054292,0,0,0,0,0,0,0.06664,0,0.528,0.0204,0,0,0.0145108,0,0,0,0.0187108,0,0,0,0,0,0,0,0,0.797553599995
1821,"1651821","Tondela",0.128,0.007666666665,0.014,0.01533333333,0.016,0.054292,0,0,0,0,0,0,0.03808,0,0.36,0.034,0.03255,0,0.0072554,0,0.0072554,0,0.0187108,0,0,0,0,0,0.013,0,0,0.746143599995
1822,"1651822","Vila Nova de Paiva",0.232,0.007666666665,0.035,0.007666666665,0,0.015512,0,0,0,0,0,0,0.06664,0,0.432,0,0,0,0.0145108,0,0,0,0,0,0,0,0,0,0,0,0,0.81099613333
1823,"1651823","Viseu",0.064,0.01533333333,0.007,0,0,0.07756,0,0,0,0,0,0.0088,0.08568,0,0.336,0.068,0.0093,0,0,0,0,0.0072554,0.093554,0,0,0.0093554,0,0,0,0,0,0.78183813333
1824,"1651824","Vouzela",0.112,0,0,0.01533333333,0,0.054292,0,0,0,0,0,0,0.00952,0,0.488,0.0136,0.00465,0,0,0,0,0,0.1029094,0,0,0,0,0,0,0,0,0.80030473333
1413,"1661413","Mação",0.064,0.022999999995,0,0.007666666665,0.024,0,0,0,0,0,0,0,0,0,0.072,0.3332,0.07905,0,0,0,0,0,0.0093554,0.0187108,0.0093554,0,0,0.0195,0.026,0,0,0.68583826666
506,"1660506","Oleiros",0.12,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.512,0.034,0.0093,0,0.0145108,0,0,0,0.046777,0.0561324,0,0,0,0,0,0,0,0.8007202
508,"1660508","Proença-a-Nova",0.072,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.176,0.2516,0.08835,0,0,0,0,0,0.0093554,0.0654878,0,0,0,0.013,0.0065,0,0,0.6902932
509,"1660509","Sertã",0.072,0.007666666665,0,0,0.016,0,0,0,0,0,0,0,0.0476,0,0.408,0.17,0.03255,0,0,0,0.0072554,0,0,0,0,0,0,0,0,0,0,0.761072066665
510,"1660510","Vila de Rei",0.064,0,0,0.022999999995,0,0,0,0,0,0,0,0,0,0,0.152,0.3536,0.0186,0,0,0,0,0,0.1216202,0,0,0,0,0,0,0,0,0.732820199995
905,"1670905","Fornos de Algodres",0.256,0.022999999995,0,0,0.016,0.03878,0.00675,0,0,0,0,0,0.0476,0,0.352,0.034,0,0,0,0,0,0,0.0187108,0,0,0,0,0,0,0,0,0.792840799995
906,"1670906","Gouveia",0.184,0.07666666665,0.007,0.007666666665,0.056,0.007756,0,0,0,0,0,0.0264,0.0476,0,0.056,0.1564,0.0372,0,0.0072554,0,0,0,0.0841986,0,0,0.0093554,0.0093554,0,0,0,0,0.772854133315
912,"1670912","Seia",0.32,0.1533333333,0.014,0,0.032,0.007756,0,0,0,0,0,0,0.01904,0,0.088,0.0272,0.0279,0,0,0,0,0,0.0654878,0,0,0,0,0,0,0,0,0.7547171333
902,"1680902","Almeida",0.24,0,0,0.03066666666,0.192,0,0,0,0,0,0,0,0.25704,0,0.072,0.0068,0.01395,0,0,0,0,0,0.0093554,0,0.0093554,0,0,0,0,0,0,0.83116746666
903,"1680903","Celorico da Beira",0.24,0.10733333331,0.014,0.01533333333,0.072,0,0,0,0,0,0,0,0.08568,0.007,0.072,0.1224,0.00465,0,0.0072554,0,0,0,0.0374216,0.0093554,0,0,0,0,0,0,0,0.79442906664
904,"1680904","Figueira de Castelo Rodrigo",0.032,0,0,0,0.016,0,0,0,0,0,0,0,0.02856,0,0,0.272,0.2232,0.0145108,0,0,0,0,0.0093554,0,0,0,0,0,0,0,0,0.5956262
907,"1680907","Guarda",0.176,0.04599999999,0.014,0.022999999995,0.016,0.015512,0.00675,0,0,0,0,0,0.16184,0,0.096,0.0544,0.0093,0,0.0072554,0,0,0,0.1122648,0.0374216,0,0.0280662,0.0187108,0,0,0,0,0.822520799985
908,"1680908","Manteigas",0.384,0,0,0,0.128,0,0,0,0,0,0,0.0264,0.02856,0,0.024,0.0612,0,0,0,0,0,0,0.140331,0.0187108,0,0,0,0,0,0,0,0.8112018
909,"1680909","Mêda",0.072,0,0.007,0.007666666665,0.04,0,0,0,0,0,0,0,0.03808,0,0.072,0.136,0.19995,0.0072554,0,0,0,0,0.046777,0.0093554,0,0.0093554,0,0,0,0,0,0.645439866665
910,"1680910","Pinhel",0.128,0,0.021,0.007666666665,0.024,0.007756,0,0,0,0,0,0,0.22848,0,0.088,0.0476,0.0372,0.0072554,0,0,0,0,0.2245296,0,0,0,0.0093554,0,0,0,0,0.830843066665
911,"1680911","Sabugal",0.224,0,0.021,0.022999999995,0.056,0.007756,0,0,0,0,0,0,0.17136,0,0.112,0.0748,0.00465,0,0.0072554,0,0,0,0.0374216,0.0093554,0,0.0374216,0.0280662,0,0,0,0,0.814086199995
913,"1680913","Trancoso",0.272,0,0.028,0.01533333333,0.024,0.007756,0,0,0,0,0,0,0.238,0,0.136,0.0068,0,0,0.0072554,0,0,0,0.1122648,0,0,0,0.0093554,0,0,0,0,0.85676493333
502,"1690502","Castelo Branco",0.328,0.007666666665,0.042,0,0.112,0,0,0,0,0,0,0,0.00952,0.007,0.064,0.0884,0.0279,0,0,0,0,0,0.0093554,0.0093554,0.0093554,0.0093554,0,0,0.0195,0,0,0.743408266665
505,"1690505","Idanha-a-Nova",0.272,0,0.028,0,0.176,0,0,0,0.06832,0,0,0,0,0.007,0.152,0.0544,0.00465,0,0,0,0,0,0,0,0.0093554,0,0,0,0.0065,0,0,0.7782254
507,"1690507","Penamacor",0.264,0,0,0,0.224,0.007756,0,0,0,0,0.0088,0,0.00952,0,0.184,0.0544,0.00465,0,0,0,0,0,0,0.0093554,0.0093554,0,0,0,0,0,0,0.7758368
511,"1690511","Vila Velha de Ródão",0.328,0.007666666665,0.035,0,0.12,0,0,0,0.10736,0,0,0,0,0,0.032,0.1088,0.0093,0,0,0,0,0,0.0093554,0,0,0.0093554,0,0,0.013,0,0,0.779837466665
501,"16A0501","Belmonte",0.144,0,0,0,0.064,0,0,0,0,0,0,0,0.00952,0,0.072,0.1224,0.0558,0,0,0,0,0,0.1122648,0.0280662,0.0093554,0.1496864,0.0187108,0,0,0,0,0.7858036
503,"16A0503","Covilhã",0.184,0.007666666665,0.007,0,0.032,0.007756,0,0,0,0,0.0088,0,0.02856,0.007,0.08,0.0544,0.02325,0,0.0072554,0,0,0,0.0841986,0.0841986,0.0187108,0.1683972,0.0093554,0,0,0,0,0.812548666665
504,"16A0504","Fundão",0.2,0,0.014,0,0.04,0,0,0,0.01952,0,0,0,0.00952,0,0.08,0.0952,0.0279,0,0,0,0,0,0.0187108,0.2151742,0.0093554,0.046777,0.0093554,0,0.0065,0,0,0.7920128
1001,"16B1001","Alcobaça",0.016,0,0,0,0,0,0,0,0,0,0.0352,0.0352,0.01904,0,0.016,0,0,0,0,0,0,0,0.4771254,0,0.0093554,0.0374216,0.2619512,0,0,0,0,0.9072936
1101,"16B1101","Alenquer",0,0,0,0,0.024,0,0.00675,0,0,0.0675,0.176,0.0088,0,0,0.088,0.0204,0.01395,0,0,0,0,0,0.0374216,0,0.2058188,0.1122648,0.0654878,0,0.0065,0,0,0.832893
1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0.069804,0.06075,0,0,0,0,0.1584,0,0.273,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0.755954
1005,"16B1005","Bombarral",0,0,0,0,0,0,0,0,0,0,0,0.1144,0.00952,0,0,0,0.0093,0,0,0,0,0,0.1309756,0,0.046777,0.0280662,0.5706794,0,0,0,0,0.9097182
1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093,0,0,0,0,0,0.093554,0,0.0187108,0,0.795209,0,0,0,0,0.9167738
1006,"16B1006","Caldas da Rainha",0,0.007666666665,0,0,0,0,0,0,0,0,0.0352,0.0264,0,0,0.008,0,0,0,0,0,0.0072554,0,0.3835714,0,0.0093554,0.0187108,0.420993,0,0,0,0,0.917152666665
1108,"16B1108","Lourinhã",0,0,0,0,0,0,0,0,0,0,0.1672,0.3432,0.03808,0,0.056,0,0,0,0,0,0,0,0.0280662,0,0.0093554,0,0.2525958,0,0,0,0,0.8944974
1011,"16B1011","Nazaré",0.088,0,0,0,0,0,0,0,0,0,0.1848,0.2552,0.06664,0,0.024,0,0,0,0,0,0,0,0.1309756,0,0,0,0.1309756,0,0,0,0,0.8805912
1012,"16B1012","Óbidos",0,0,0,0,0,0,0,0,0,0,0.1144,0.1144,0.01904,0,0.008,0,0,0,0,0,0,0,0.233885,0,0.0280662,0.0561324,0.3367944,0,0.0065,0,0,0.917218
1014,"16B1014","Peniche",0,0,0.007,0,0,0.007756,0,0,0,0,0.2024,0.4928,0.05712,0,0.032,0,0,0,0,0,0,0,0.0187108,0,0,0,0.046777,0,0,0,0,0.8645638
1112,"16B1112","Sobral de Monte Agraço",0.096,0,0.028,0,0.032,0,0,0,0,0,0.1408,0.2816,0,0,0.144,0,0,0,0,0,0,0,0.046777,0,0,0,0.093554,0,0,0,0,0.862731
1113,"16B1113","Torres Vedras",0.008,0,0,0,0,0,0,0,0,0,0.1408,0.2992,0.02856,0.007,0.024,0,0,0,0,0,0,0,0.0374216,0,0.0187108,0.0093554,0.3367944,0,0,0,0,0.9098422
1401,"16C1401","Abrantes",0.008,0.007666666665,0.028,0,0.04,0,0,0,0,0.00675,0.0264,0.0088,0.00952,0.014,0.288,0.238,0.02325,0,0,0,0,0,0.0093554,0,0,0.0093554,0,0,0.013,0,0,0.730097466665
1402,"16C1402","Alcanena",0.008,0,0.133,0,0.032,0,0,0,0,0,0.0704,0.0088,0,0,0.064,0.272,0.0465,0,0,0,0,0,0,0,0.0748432,0,0,0,0.0065,0,0,0.7160432
1408,"16C1408","Constância",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696,0.034,0,0,0,0,0,0,0,0,0.0093554,0.0093554,0,0.0065,0.0325,0,0,0.7877108
1410,"16C1410","Entroncamento",0,0,0.084,0,0,0,0,0,0,0,0,0.0528,0,0,0.552,0,0,0,0,0,0,0,0.0187108,0,0,0.0374216,0,0,0.039,0,0,0.7839324
1411,"16C1411","Ferreira do Zêzere",0.008,0,0.007,0,0.008,0,0,0,0,0,0.0088,0.0088,0,0,0.128,0.1088,0,0,0,0,0.0290216,0,0.4303484,0.0187108,0.0280662,0.0280662,0.0374216,0,0.0195,0,0,0.8685348
1421,"16C1421","Ourém",0.16,0,0.014,0,0.024,0.007756,0,0,0,0,0,0.0176,0.00952,0.007,0.496,0.0068,0,0,0,0,0,0,0.046777,0,0,0,0.0280662,0,0,0,0,0.8175192
1417,"16C1417","Sardoal",0.024,0.007666666665,0.021,0,0.024,0,0,0,0,0,0,0.0264,0,0,0.016,0.2448,0.1581,0,0,0,0,0,0.0187108,0,0.0280662,0.0187108,0.0187108,0,0.0455,0,0,0.651665266665
1418,"16C1418","Tomar",0.056,0,0.021,0,0.008,0,0,0,0,0,0,0.0176,0.00952,0,0.392,0.1088,0.03255,0,0,0,0.0217662,0,0.0093554,0,0.0093554,0.0093554,0.0093554,0,0.0325,0,0,0.7371578
1419,"16C1419","Torres Novas",0,0,0.007,0,0.008,0,0,0,0,0,0.0616,0.0088,0,0.007,0.376,0.0952,0.1023,0,0,0,0,0,0,0,0.0093554,0,0,0,0.0195,0,0,0.6947554
1420,"16C1420","Vila Nova da Barquinha",0.048,0,0,0,0,0,0,0,0,0,0,0.0528,0,0,0.288,0.3128,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0.7406
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0.13799999997,0.245,0,0,0,0,0,0,0,0,0.176,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0.117,0,0,0.74049999997
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",0,0,0.014,0,0,0,0,0,0,0,0.0968,0.66,0,0,0.064,0.0068,0.00465,0,0,0,0,0,0.0093554,0,0,0,0.0093554,0,0.0065,0,0,0.8714608
1109,"1711109","Mafra",0,0,0,0,0,0.007756,0,0,0,0,0.0352,0.2992,0.00952,0,0.032,0,0,0,0,0,0,0,0.0187108,0,0.0093554,0.0187108,0.3087282,0.1105,0,0,0,0.8496812
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0.704,0,0,0,0,0,0,0,0,0,0,0.046777,0,0,0,0,0.0325,0.065,0,0,0.848277
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0.008,0.007666666665,0.007,0,0,0,0,0,0,0,0.1056,0.5192,0.01904,0.007,0.096,0,0,0,0,0,0,0,0.0561324,0,0,0.0093554,0.0187108,0.0065,0.0065,0,0,0.866705266665
1114,"1711114","Vila Franca de Xira",0.136,0,0.021,0,0.016,0,0,0,0,0.0135,0.3432,0.0088,0,0.007,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8255
1502,"1721502","Alcochete",0.032,0,0.007,0,0,0,0,0,0,0,0.1056,0.4664,0.21896,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0,0.89246
1503,"1721503","Almada",0,0.01533333333,0.021,0,0,0,0,0,0,0,0.0176,0.7392,0.00952,0.014,0.016,0,0,0,0,0,0,0,0.0093554,0,0.0187108,0,0.0093554,0,0.0065,0,0,0.87657493333
1504,"1721504","Barreiro",0.04,0,0.315,0,0,0,0,0,0,0,0,0.352,0.01904,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0.78904
1506,"1721506","Moita",0.344,0.022999999995,0.049,0,0.008,0,0,0,0,0,0.0088,0.1936,0.06664,0,0.072,0,0,0,0,0,0,0,0,0,0.0093554,0.0093554,0,0,0.026,0,0,0.809750799995
1507,"1721507","Montijo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,"1721508","Palmela",0.064,0.01533333333,0.007,0,0,0,0,0,0,0,0.0616,0.0616,0.05712,0,0.096,0,0.21855,0,0,0,0,0,0.0093554,0,0.0093554,0.0093554,0,0,0.026,0,0,0.63526953333
1510,"1721510","Seixal",0.048,0,0.098,0,0.16,0,0,0,0,0,0,0.0528,0,0,0,0.0272,0.0558,0,0,0,0,0,0,0,0.0748432,0,0.0748432,0.052,0.0975,0,0,0.7409864
1511,"1721511","Sesimbra",0.016,0,0.021,0,0.008,0.007756,0,0,0,0,0.0264,0.3344,0,0,0.016,0,0.1116,0,0,0,0.0072554,0,0.0654878,0,0.0280662,0.0561324,0.0280662,0.013,0.0325,0,0,0.771664
1512,"1721512","Setúbal",0.008,0.007666666665,0,0,0.008,0,0,0,0,0,0.0088,0.0792,0.00952,0,0,0.0476,0.279,0,0,0,0,0,0.0093554,0,0.0280662,0.0187108,0.0093554,0.0065,0.0585,0,0.0065,0.584774466665
1501,"1811501","Alcácer do Sal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,"1811505","Grândola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"1810211","Odemira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,"1811509","Santiago do Cacém",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,"1811513","Sines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,"1821203","Avis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,"1821208","Fronteira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,"1821209","Gavião",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,"1821210","Marvão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,"1820707","Mora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,"1821212","Nisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,"1821213","Ponte de Sor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,"1821214","Portalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"1830701","Alandroal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"1830702","Arraiolos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"1830703","Borba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"1830704","Estremoz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"1830705","Évora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"1830706","Montemor-o-Novo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,"1830709","Portel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"1830710","Redondo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"1830711","Reguengos de Monsaraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,"1831215","Sousel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"1840201","Aljustrel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"1840202","Almodôvar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"1840203","Alvito",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"1840206","Castro Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"1840207","Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"1840208","Ferreira do Alentejo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"1840209","Mértola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"1840210","Moura",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"1840212","Ourique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"1840213","Serpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"1840214","Vidigueira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,"1851403","Almeirim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,"1851404","Alpiarça",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,"1851103","Azambuja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,"1851405","Benavente",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,"1851406","Cartaxo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,"1851407","Chamusca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"1851409","Coruche",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"1851412","Golegã",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"1851414","Rio Maior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,"1851415","Salvaterra de Magos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,"1851416","Santarém",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,"1500801","Albufeira",0,0,0,0,0,0,0,0,0,0,0.0176,0.0088,0,0,0,0,0,0,0,0.0580432,0.0072554,0,0,0,0.0280662,0.0093554,0,0.0065,0.442,0.0065,0.091,0.6751202
802,"1500802","Alcoutim",0.056,0,0,0,0.096,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0.0654878,0,0,0,0.429,0,0.0195,0.7099878
803,"1500803","Aljezur",0.168,0,0,0,0,0.03878,0,0,0,0,0,0.0968,0.16184,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0.81942
804,"1500804","Castro Marim",0.008,0,0,0,0.008,0,0,0,0,0,0.0088,0.1056,0.00952,0,0.008,0,0,0,0,0.0580432,0,0,0,0,0.3180836,0.0093554,0,0,0.2405,0,0,0.7739022
805,"1500805","Faro",0,0,0,0,0,0,0,0,0,0,0.0088,0.176,0.00952,0,0,0,0,0,0,0.0072554,0,0,0,0,0.0093554,0,0,0.0065,0.442,0,0.039,0.6984308
806,"1500806","Lagoa",0,0,0,0,0,0,0,0,0,0,0.0088,0.0176,0.00952,0,0,0,0,0.0072554,0,0.0145108,0,0,0,0,0.0374216,0.0093554,0,0.013,0.494,0.0065,0.065,0.6829632
